Date,Category,Payment_Mode,Description,Amount,Cashback
9/14/2024,Investment,UPI,Investment in gold,284.66,0
9/15/2024,Shopping,Netbanking,Bought household items,590.34,0
9/15/2024,Transportation,UPI,Paid for train ticket,760.26,0
9/15/2024,Entertainment,Credit Card,Concert tickets,404.18,0
9/15/2024,Medical Health,Cash,Doctor's consultation fee,703.95,0
9/15/2024,Shopping,Netbanking,Shopping for accessories,982.84,0
9/15/2024,Food,Credit Card,Had dinner at a restaurant with friends,676.84,0
9/15/2024,Groceries,UPI,Purchased daily essentials,509.54,0
9/15/2024,Entertainment,Cash,Gaming console purchase,365.67,0
9/15/2024,Medical Health,Debit Card,Health checkup cost,564.11,0
9/15/2024,Food,Netbanking,Dinner delivery from zomato,576.65,0
9/15/2024,Groceries,UPI,Purchased daily essentials,371.44,0
9/16/2024,Groceries,Credit Card,Purchased daily essentials,893.76,0
9/16/2024,Medical Health,Cash,Doctor's consultation fee,881.28,0
9/16/2024,Medical Health,Netbanking,Medical insurance payment,117.14,0
9/16/2024,Food,Debit Card,Dinner delivery from zomato,796.81,0
9/16/2024,Investment,Cash,Invested in stocks,862.35,0
9/16/2024,Shopping,Cash,Bought a gift for a friend's birthday,223.29,0
9/16/2024,Medical Health,Credit Card,Medical insurance payment,814.59,0
9/16/2024,Investment,Cash,Purchased bonds,884.28,0
9/16/2024,Investment,UPI,Purchased bonds,924.93,0
9/17/2024,Medical Health,Credit Card,Medical insurance payment,861.08,0
9/17/2024,Groceries,Debit Card,Grocery shopping at the local store,818.98,0
9/17/2024,Shopping,Debit Card,Purchased electronics,433.45,0
9/17/2024,Shopping,Cash,Purchased electronics,550.07,0
9/17/2024,Shopping,Credit Card,Bought household items,429.05,0
9/17/2024,Investment,Credit Card,Invested in stocks,587.23,0
9/17/2024,Medical Health,UPI,Bought medication,481.83,0
9/18/2024,Shopping,Cash,Purchased electronics,355.38,0
9/18/2024,Transportation,Credit Card,Bought a metro ticket for travel,293.36,0
9/18/2024,Groceries,Cash,Bought fresh fruits and snacks,393.71,0
9/18/2024,Food,Debit Card,Had lunch at hotel,267.02,0
9/18/2024,Medical Health,Netbanking,Doctor's consultation fee,645.74,0
9/18/2024,Groceries,Netbanking,Purchased daily essentials,243.88,0
9/18/2024,Investment,UPI,Investment in gold,516.37,0
9/18/2024,Groceries,Credit Card,Purchased daily essentials,572.67,0
9/18/2024,Groceries,UPI,Bought vegetables and fruits,105.3,0
9/19/2024,Food,Cash,Took out a meal from a restaurant,843.86,0
9/19/2024,Groceries,Netbanking,Bought vegetables and fruits,949.46,0
9/19/2024,Groceries,Credit Card,Bought fresh fruits and snacks,454.81,0
9/20/2024,Food,Credit Card,Ordered food from swiggy,957.48,0
9/20/2024,Investment,Credit Card,Investment in gold,330.59,0
9/20/2024,Entertainment,Debit Card,Concert tickets,807.81,0
9/20/2024,Transportation,Credit Card,Bought a metro ticket for travel,775.3,0
9/20/2024,Groceries,Cash,Bought vegetables and fruits,160.44,0
9/21/2024,Groceries,Debit Card,Bought fresh fruits and snacks,355.67,0
9/21/2024,Entertainment,Credit Card,Movie tickets,864.86,0
9/21/2024,Medical Health,Debit Card,Health checkup cost,934.36,0
9/21/2024,Shopping,Netbanking,Bought clothes,539.58,0
9/21/2024,Investment,Netbanking,Purchased bonds,936.08,0
9/21/2024,Entertainment,Netbanking,Movie tickets,27.14,0
9/21/2024,Groceries,Credit Card,Purchased daily essentials,369.46,0
9/22/2024,Shopping,Cash,Bought a gift for a friend's birthday,704.91,0
9/22/2024,Shopping,Netbanking,Purchased electronics,817.73,0
9/23/2024,Groceries,Cash,Bought fresh fruits and snacks,518.36,0
9/23/2024,Food,Debit Card,Dinner delivery from zomato,259.71,0
9/23/2024,Transportation,Netbanking,Fuel refilled for the bike,545.62,0
9/23/2024,Transportation,Netbanking,Paid for a cab ride to work,218.81,0
9/23/2024,Groceries,Cash,Bought vegetables and fruits,274.8,0
9/23/2024,Investment,Cash,Investment in gold,865.37,0
9/23/2024,Groceries,Credit Card,Bought fresh fruits and snacks,406.1,0
9/24/2024,Groceries,Credit Card,Grocery shopping at the local store,786.89,0
9/24/2024,Transportation,Credit Card,Bought a metro ticket for travel,493.16,0
9/24/2024,Investment,Cash,Invested in stocks,252.89,0
9/24/2024,Medical Health,UPI,Medical insurance payment,11.54,0
9/24/2024,Groceries,Cash,Bought fresh fruits and snacks,258.52,0
9/24/2024,Food,Debit Card,Had lunch at hotel,537.68,0
9/24/2024,Entertainment,UPI,Gaming console purchase,50.23,0
9/24/2024,Transportation,UPI,Paid for a cab ride to work,218.49,0
9/24/2024,Investment,Cash,Purchased bonds,923.19,0
9/25/2024,Food,Netbanking,Had lunch at hotel,89.54,0
9/25/2024,Medical Health,Cash,Bought medication,927.46,0
9/25/2024,Shopping,Cash,Bought clothes,766.84,0
9/25/2024,Food,Netbanking,Had dinner at a restaurant with friends,944.41,0
9/25/2024,Groceries,Debit Card,Grocery shopping at the local store,983.05,0
9/25/2024,Entertainment,Debit Card,Movie tickets,908.8,0
9/25/2024,Entertainment,Credit Card,Movie tickets,85,0
9/25/2024,Food,UPI,Dinner delivery from zomato,672.1,0
9/25/2024,Groceries,Debit Card,Grocery shopping at the local store,986.69,0
9/25/2024,Food,Cash,Had dinner at a restaurant with friends,436.48,0
9/26/2024,Groceries,Credit Card,Purchased daily essentials,635.6,0
9/26/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,260.32,0
9/26/2024,Groceries,Cash,Grocery shopping at the local store,396.06,0
9/26/2024,Entertainment,Credit Card,Gaming console purchase,647.1,0
9/26/2024,Medical Health,UPI,Medical insurance payment,724.58,0
9/26/2024,Shopping,Debit Card,Purchased electronics,654.22,0
9/26/2024,Food,Credit Card,Had dinner at a restaurant with friends,644.62,0
9/26/2024,Groceries,Credit Card,Bought vegetables and fruits,491.21,0
9/26/2024,Entertainment,UPI,Movie tickets,633.33,0
9/28/2024,Medical Health,Netbanking,Medical insurance payment,791.42,0
9/28/2024,Entertainment,Netbanking,Concert tickets,523.09,0
9/28/2024,Transportation,Credit Card,Paid for train ticket,688.32,0
9/28/2024,Transportation,Netbanking,Fuel refilled for the bike,368.12,0
9/28/2024,Food,Netbanking,Ordered food from swiggy,88.15,0
9/28/2024,Entertainment,Credit Card,Gaming console purchase,344.34,0
9/28/2024,Food,Debit Card,Had dinner at a restaurant with friends,626.36,0
9/28/2024,Transportation,UPI,Uber ride to the office,744.68,7.96
9/28/2024,Entertainment,Debit Card,Movie tickets,844.98,0
9/28/2024,Entertainment,UPI,Gaming console purchase,237.82,0
9/28/2024,Groceries,Credit Card,Purchased daily essentials,436.41,2.8
9/28/2024,Investment,Credit Card,Bought mutual fund units,857.41,0
9/29/2024,Groceries,Credit Card,Grocery shopping at the local store,231.09,0
9/29/2024,Transportation,Netbanking,Uber ride to the office,715.88,0
9/29/2024,Groceries,Credit Card,Bought fresh fruits and snacks,316.4,0
9/29/2024,Investment,UPI,Bought mutual fund units,595.26,0
9/29/2024,Shopping,UPI,Bought clothes,700.74,0
9/29/2024,Medical Health,Netbanking,Health checkup cost,375.84,0
9/29/2024,Investment,Debit Card,Investment in gold,806.51,0
9/29/2024,Groceries,Cash,Purchased daily essentials,850.06,0
10/1/2024,Food,Credit Card,Had lunch at hotel,158.4,6.96
10/1/2024,Investment,Netbanking,Invested in stocks,677.83,0
10/1/2024,Medical Health,UPI,Bought medication,581.57,0
10/1/2024,Medical Health,UPI,Bought medication,481.57,9.8
10/1/2024,Food,Debit Card,Had dinner at a restaurant with friends,980.76,0
10/2/2024,Food,Credit Card,Took out a meal from a restaurant,53.08,0
10/2/2024,Shopping,Cash,Purchased electronics,350.6,0
10/2/2024,Medical Health,Debit Card,Health checkup cost,208.18,0
10/2/2024,Transportation,Debit Card,Fuel refilled for the bike,647.47,0
10/2/2024,Food,Cash,Had lunch at hotel,458.2,0
10/3/2024,Investment,Credit Card,Purchased bonds,996.67,0
10/3/2024,Shopping,Cash,Bought clothes,692.09,0
10/3/2024,Shopping,Netbanking,Purchased electronics,629.92,0
10/3/2024,Investment,Cash,Investment in gold,327.64,0
10/3/2024,Groceries,Cash,Bought vegetables and fruits,243.14,0
10/3/2024,Entertainment,UPI,Concert tickets,207.99,2.46
10/3/2024,Medical Health,Credit Card,Medical insurance payment,872.43,0
10/3/2024,Shopping,Netbanking,Purchased electronics,126.45,0
10/3/2024,Shopping,Cash,Shopping for accessories,876.97,0
10/4/2024,Medical Health,Credit Card,Health checkup cost,547.11,0
10/4/2024,Investment,Credit Card,Bought mutual fund units,680.19,0
10/4/2024,Groceries,Cash,Bought fresh fruits and snacks,900.4,0
10/5/2024,Transportation,Credit Card,Uber ride to the office,447.17,0
10/5/2024,Food,Cash,Took out a meal from a restaurant,489.24,0
10/5/2024,Medical Health,Cash,Health checkup cost,814.11,0
10/5/2024,Medical Health,Debit Card,Health checkup cost,410.89,0
10/5/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,929.06,0
10/5/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,101.87,0
10/5/2024,Entertainment,UPI,Gaming console purchase,587.67,0
10/5/2024,Transportation,Netbanking,Uber ride to the office,347.36,0
10/6/2024,Investment,Netbanking,Purchased bonds,763.97,0
10/6/2024,Investment,Netbanking,Invested in stocks,128.37,0
10/6/2024,Medical Health,Debit Card,Medical insurance payment,411.25,0
10/6/2024,Groceries,UPI,Bought fresh fruits and snacks,59.45,0
10/6/2024,Investment,UPI,Invested in stocks,389.63,0
10/7/2024,Medical Health,UPI,Health checkup cost,881.71,0
10/7/2024,Food,Netbanking,Had dinner at a restaurant with friends,189.72,0
10/7/2024,Transportation,Debit Card,Bought a metro ticket for travel,226.48,0
10/7/2024,Food,Credit Card,Had dinner at a restaurant with friends,515.67,0
10/7/2024,Transportation,UPI,Paid for a cab ride to work,442.24,5.61
10/8/2024,Transportation,UPI,Uber ride to the office,471.37,0
10/8/2024,Transportation,UPI,Paid for train ticket,151.67,4.36
10/8/2024,Investment,Credit Card,Investment in gold,969.55,0
10/8/2024,Entertainment,Debit Card,Gaming console purchase,762.97,0
10/8/2024,Entertainment,Cash,Movie tickets,335.71,0
10/8/2024,Groceries,UPI,Bought fresh fruits and snacks,992.53,0
10/9/2024,Investment,Debit Card,Investment in gold,374.56,0
10/9/2024,Medical Health,Credit Card,Medical insurance payment,883.38,0
10/9/2024,Food,Debit Card,Had dinner at a restaurant with friends,152.37,0
10/9/2024,Entertainment,Credit Card,Movie tickets,19.53,5.78
10/9/2024,Transportation,Debit Card,Bought a metro ticket for travel,487.94,0
10/9/2024,Entertainment,Debit Card,Movie tickets,397.04,0
10/9/2024,Food,UPI,Took out a meal from a restaurant,652.79,0
10/9/2024,Food,Credit Card,Had lunch at hotel,290.27,8.66
10/10/2024,Groceries,Netbanking,Grocery shopping at the local store,341.25,0
10/10/2024,Medical Health,Debit Card,Medical insurance payment,642,0
10/10/2024,Medical Health,Debit Card,Health checkup cost,12.59,0
10/10/2024,Food,Credit Card,Took out a meal from a restaurant,732.72,0
10/10/2024,Entertainment,Credit Card,Movie tickets,588.56,7.8
10/10/2024,Food,Netbanking,Took out a meal from a restaurant,87.55,0
10/10/2024,Transportation,Cash,Bought a metro ticket for travel,627.37,0
10/10/2024,Food,Debit Card,Had lunch at hotel,726.61,0
10/10/2024,Transportation,Debit Card,Uber ride to the office,270.85,0
10/10/2024,Investment,Cash,Bought mutual fund units,234.55,0
10/10/2024,Food,Debit Card,Dinner delivery from zomato,116.03,0
10/10/2024,Investment,Netbanking,Bought mutual fund units,187.61,0
10/11/2024,Investment,Debit Card,Invested in stocks,691.24,0
10/11/2024,Investment,Credit Card,Purchased bonds,853.66,0
10/11/2024,Medical Health,UPI,Health checkup cost,604.28,0.46
10/11/2024,Shopping,Cash,Shopping for accessories,393.88,0
10/11/2024,Transportation,Netbanking,Uber ride to the office,995,0
10/11/2024,Entertainment,Netbanking,Gaming console purchase,812.3,0
10/12/2024,Groceries,Debit Card,Bought vegetables and fruits,983.36,0
10/12/2024,Shopping,Credit Card,Shopping for accessories,705.19,0
10/12/2024,Medical Health,Credit Card,Doctor's consultation fee,963.67,4.16
10/13/2024,Transportation,Debit Card,Fuel refilled for the bike,385.78,0
10/13/2024,Food,Netbanking,Dinner delivery from zomato,628.11,0
10/13/2024,Groceries,Credit Card,Bought vegetables and fruits,429.22,0
10/13/2024,Transportation,Credit Card,Bought a metro ticket for travel,319.94,0
10/14/2024,Shopping,Cash,Bought clothes,286.94,0
10/14/2024,Medical Health,Netbanking,Doctor's consultation fee,733.79,0
10/14/2024,Transportation,Credit Card,Bought a metro ticket for travel,16.76,0
10/14/2024,Investment,Credit Card,Purchased bonds,874.08,0
10/14/2024,Groceries,UPI,Purchased daily essentials,368.21,0
10/14/2024,Entertainment,UPI,Concert tickets,718.82,0
10/14/2024,Investment,Netbanking,Bought mutual fund units,361.3,0
10/15/2024,Transportation,UPI,Fuel refilled for the bike,960.01,6.93
10/15/2024,Transportation,Cash,Bought a metro ticket for travel,243.47,0
10/15/2024,Investment,Cash,Bought mutual fund units,228.68,0
10/15/2024,Investment,UPI,Bought mutual fund units,952.08,0
10/15/2024,Entertainment,Debit Card,Movie tickets,159.69,0
10/15/2024,Medical Health,UPI,Bought medication,523.21,0
10/15/2024,Entertainment,Credit Card,Concert tickets,967.69,0.69
10/16/2024,Entertainment,UPI,Movie tickets,921.35,5.29
10/16/2024,Food,Netbanking,Ordered food from swiggy,775.65,0
10/16/2024,Groceries,Credit Card,Purchased daily essentials,150.29,7.78
10/16/2024,Medical Health,Debit Card,Doctor's consultation fee,207.03,0
10/16/2024,Groceries,Netbanking,Grocery shopping at the local store,241.48,0
10/16/2024,Medical Health,Credit Card,Health checkup cost,642.59,9
10/16/2024,Transportation,Cash,Paid for train ticket,835.18,0
10/16/2024,Groceries,Debit Card,Bought vegetables and fruits,719.98,0
10/17/2024,Shopping,Credit Card,Bought clothes,338.79,2.17
10/17/2024,Entertainment,Netbanking,Movie tickets,476.05,0
10/17/2024,Food,Debit Card,Dinner delivery from zomato,738.66,0
10/17/2024,Transportation,Debit Card,Bought a metro ticket for travel,598.94,0
10/17/2024,Shopping,Credit Card,Bought clothes,74.54,0
10/18/2024,Groceries,Credit Card,Purchased daily essentials,383.66,0
10/18/2024,Medical Health,Debit Card,Bought medication,216.98,0
10/18/2024,Shopping,Debit Card,Bought clothes,590.68,0
10/18/2024,Entertainment,Cash,Movie tickets,213.71,0
10/18/2024,Groceries,Credit Card,Bought vegetables and fruits,455.1,5.63
10/18/2024,Shopping,UPI,Shopping for accessories,467.14,7.21
10/19/2024,Food,UPI,Took out a meal from a restaurant,370.18,0
10/19/2024,Groceries,UPI,Grocery shopping at the local store,658.81,0
10/19/2024,Food,UPI,Dinner delivery from zomato,386.82,0
10/19/2024,Investment,Credit Card,Invested in stocks,645.64,0
10/19/2024,Transportation,Debit Card,Bought a metro ticket for travel,834.14,0
10/19/2024,Groceries,Cash,Bought fresh fruits and snacks,467.14,0
10/20/2024,Medical Health,Credit Card,Health checkup cost,609.2,0
10/20/2024,Entertainment,Netbanking,Movie tickets,169.92,0
10/20/2024,Investment,Cash,Bought mutual fund units,411.71,0
10/20/2024,Entertainment,Netbanking,Concert tickets,476.16,0
10/20/2024,Food,UPI,Took out a meal from a restaurant,907.96,0
10/21/2024,Medical Health,Cash,Bought medication,720.3,0
10/21/2024,Groceries,Debit Card,Bought fresh fruits and snacks,170.09,0
10/21/2024,Transportation,Netbanking,Paid for train ticket,207.06,0
10/21/2024,Groceries,Cash,Grocery shopping at the local store,260.27,0
10/21/2024,Food,Debit Card,Dinner delivery from zomato,165.25,0
10/21/2024,Food,Debit Card,Had dinner at a restaurant with friends,934.77,0
10/21/2024,Medical Health,Debit Card,Health checkup cost,967.44,0
10/22/2024,Groceries,Credit Card,Bought fresh fruits and snacks,138.79,0
10/22/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,886.58,0
10/22/2024,Entertainment,Debit Card,Movie tickets,566.61,0
10/22/2024,Food,Credit Card,Had dinner at a restaurant with friends,841.84,0
10/22/2024,Shopping,UPI,Bought clothes,991.76,0
10/23/2024,Medical Health,Debit Card,Bought medication,666.7,0
10/23/2024,Medical Health,Debit Card,Medical insurance payment,603.86,0
10/23/2024,Food,Netbanking,Dinner delivery from zomato,469.02,0
10/24/2024,Food,Netbanking,Had dinner at a restaurant with friends,521.71,0
10/24/2024,Transportation,Netbanking,Paid for a cab ride to work,319.25,0
10/24/2024,Transportation,UPI,Bought a metro ticket for travel,741.01,0
10/24/2024,Groceries,Credit Card,Bought fresh fruits and snacks,226.79,7.47
10/24/2024,Groceries,Debit Card,Bought vegetables and fruits,63.08,0
10/24/2024,Food,UPI,Had lunch at hotel,376.41,0
10/24/2024,Shopping,UPI,Purchased electronics,948.18,0
10/24/2024,Shopping,Credit Card,Bought clothes,40.83,3.68
10/24/2024,Groceries,Credit Card,Grocery shopping at the local store,991.21,0
10/25/2024,Entertainment,Debit Card,Movie tickets,965.84,0
10/25/2024,Investment,Cash,Bought mutual fund units,871.97,0
10/25/2024,Groceries,Cash,Bought fresh fruits and snacks,244.5,0
10/25/2024,Medical Health,Credit Card,Bought medication,485,0
10/25/2024,Medical Health,Credit Card,Health checkup cost,217.94,0
10/25/2024,Shopping,Netbanking,Shopping for accessories,904.68,0
10/25/2024,Transportation,Debit Card,Uber ride to the office,903.23,0
10/26/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,167.35,0
10/26/2024,Transportation,Credit Card,Bought a metro ticket for travel,253.72,9.9
10/26/2024,Entertainment,Cash,Concert tickets,315.34,0
10/26/2024,Entertainment,Cash,Gaming console purchase,642.44,0
10/26/2024,Investment,Cash,Purchased bonds,448.83,0
10/26/2024,Medical Health,Netbanking,Health checkup cost,120.17,0
10/26/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,465.35,0
10/26/2024,Shopping,Debit Card,Bought clothes,746.39,0
10/26/2024,Food,Cash,Had lunch at hotel,441.56,0
10/26/2024,Medical Health,UPI,Doctor's consultation fee,951.96,0
10/27/2024,Groceries,Credit Card,Purchased daily essentials,405.04,0
10/27/2024,Medical Health,Netbanking,Doctor's consultation fee,943.26,0
10/27/2024,Shopping,Cash,Bought clothes,873.33,0
10/27/2024,Shopping,Credit Card,Purchased electronics,803.26,0
10/27/2024,Groceries,Debit Card,Purchased daily essentials,146.39,0
10/27/2024,Investment,Cash,Purchased bonds,292.12,0
10/27/2024,Entertainment,Netbanking,Movie tickets,118.8,0
10/27/2024,Medical Health,UPI,Doctor's consultation fee,458.1,7.1
10/27/2024,Groceries,Credit Card,Bought fresh fruits and snacks,502.86,0
10/27/2024,Groceries,Cash,Bought fresh fruits and snacks,607.66,0
10/28/2024,Groceries,UPI,Purchased daily essentials,847.9,0
10/28/2024,Entertainment,Cash,Concert tickets,186.44,0
10/28/2024,Groceries,Netbanking,Grocery shopping at the local store,628.37,0
10/28/2024,Medical Health,Credit Card,Bought medication,883.36,0
10/28/2024,Shopping,Netbanking,Bought household items,484.2,0
10/28/2024,Groceries,Cash,Bought vegetables and fruits,212.6,0
10/28/2024,Entertainment,UPI,Gaming console purchase,689.35,5.71
10/29/2024,Transportation,UPI,Uber ride to the office,273.79,0
10/29/2024,Groceries,Netbanking,Bought vegetables and fruits,362.25,0
10/29/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,253.3,0
10/29/2024,Transportation,Netbanking,Paid for a cab ride to work,326.9,0
10/29/2024,Food,Credit Card,Had dinner at a restaurant with friends,399.42,0
10/29/2024,Investment,Debit Card,Investment in gold,271.43,0
10/29/2024,Food,Credit Card,Had dinner at a restaurant with friends,549.54,0
10/29/2024,Groceries,Debit Card,Purchased daily essentials,644.51,0
10/29/2024,Investment,Cash,Bought mutual fund units,390.58,0
10/29/2024,Investment,UPI,Invested in stocks,741.68,0
10/30/2024,Transportation,UPI,Bought a metro ticket for travel,458.95,9.51
10/30/2024,Transportation,Debit Card,Bought a metro ticket for travel,963.61,0
10/30/2024,Entertainment,UPI,Movie tickets,919.8,8.74
10/30/2024,Transportation,Cash,Paid for train ticket,964.49,0
10/30/2024,Groceries,UPI,Grocery shopping at the local store,857.81,6.59
10/30/2024,Food,UPI,Had dinner at a restaurant with friends,746.94,0
10/30/2024,Shopping,Credit Card,Purchased electronics,673.79,5.67
10/30/2024,Food,UPI,Ordered food from swiggy,78.53,0
10/30/2024,Investment,Debit Card,Bought mutual fund units,915.61,0
11/1/2024,Medical Health,Cash,Bought medication,603.69,0
11/1/2024,Investment,Debit Card,Invested in stocks,599.96,0
11/1/2024,Shopping,Credit Card,Purchased electronics,88.38,0
11/1/2024,Medical Health,Credit Card,Health checkup cost,661.21,0
11/1/2024,Medical Health,Netbanking,Health checkup cost,557.95,0
11/1/2024,Shopping,Cash,Bought a gift for a friend's birthday,230.31,0
11/1/2024,Investment,UPI,Investment in gold,272.59,0
11/1/2024,Investment,UPI,Purchased bonds,218.71,4.37
11/1/2024,Medical Health,UPI,Health checkup cost,60.08,0
11/2/2024,Entertainment,Debit Card,Movie tickets,631.99,0
11/2/2024,Groceries,Netbanking,Grocery shopping at the local store,395.75,0
11/2/2024,Groceries,Credit Card,Grocery shopping at the local store,677,0
11/2/2024,Medical Health,Credit Card,Medical insurance payment,580.32,0
11/2/2024,Shopping,Cash,Bought a gift for a friend's birthday,586.42,0
11/3/2024,Transportation,Credit Card,Paid for a cab ride to work,147.67,0
11/3/2024,Investment,Cash,Purchased bonds,180.65,0
11/3/2024,Transportation,UPI,Paid for train ticket,305.26,0
11/3/2024,Shopping,Netbanking,Purchased electronics,502.23,0
11/3/2024,Food,UPI,Dinner delivery from zomato,373.94,0
11/3/2024,Investment,Netbanking,Bought mutual fund units,639.45,0
11/3/2024,Food,Debit Card,Dinner delivery from zomato,419.3,0
11/3/2024,Transportation,Cash,Paid for a cab ride to work,137.61,0
11/3/2024,Shopping,Credit Card,Bought clothes,254.63,0
11/4/2024,Groceries,Cash,Purchased daily essentials,666.07,0
11/4/2024,Transportation,Cash,Paid for train ticket,250.13,0
11/4/2024,Investment,UPI,Invested in stocks,620.17,0
11/4/2024,Medical Health,Debit Card,Doctor's consultation fee,494.32,0
11/4/2024,Shopping,Debit Card,Purchased electronics,394.06,0
11/4/2024,Entertainment,Credit Card,Movie tickets,95.5,0
11/4/2024,Entertainment,UPI,Movie tickets,482.22,2.79
11/5/2024,Groceries,Credit Card,Purchased daily essentials,294.22,0
11/5/2024,Entertainment,Netbanking,Movie tickets,60.63,0
11/5/2024,Transportation,Cash,Paid for a cab ride to work,617.66,0
11/5/2024,Medical Health,UPI,Health checkup cost,397.16,0
11/5/2024,Food,Credit Card,Dinner delivery from zomato,317.42,0
11/5/2024,Transportation,Debit Card,Uber ride to the office,401.58,0
11/5/2024,Transportation,Credit Card,Paid for a cab ride to work,46.35,0
11/5/2024,Transportation,Credit Card,Bought a metro ticket for travel,556.23,0
11/5/2024,Food,UPI,Had lunch at hotel,950.95,0
11/5/2024,Groceries,UPI,Purchased daily essentials,183.69,0
11/6/2024,Transportation,UPI,Fuel refilled for the bike,558.1,5.29
11/6/2024,Transportation,Debit Card,Bought a metro ticket for travel,408.7,0
11/6/2024,Groceries,Debit Card,Grocery shopping at the local store,150.85,0
11/6/2024,Shopping,Cash,Bought clothes,849.91,0
11/6/2024,Food,Netbanking,Took out a meal from a restaurant,21.26,0
11/6/2024,Food,Credit Card,Took out a meal from a restaurant,185.29,8.21
11/6/2024,Groceries,Credit Card,Bought vegetables and fruits,135.59,0
11/6/2024,Entertainment,Cash,Concert tickets,851.8,0
11/7/2024,Investment,Credit Card,Invested in stocks,774.26,0
11/7/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,157.07,0
11/7/2024,Transportation,UPI,Bought a metro ticket for travel,709.93,0
11/7/2024,Medical Health,UPI,Bought medication,778.29,0
11/7/2024,Investment,Debit Card,Invested in stocks,611.13,0
11/8/2024,Medical Health,Credit Card,Doctor's consultation fee,349.91,0
11/8/2024,Groceries,Credit Card,Purchased daily essentials,239.68,0
11/8/2024,Groceries,Debit Card,Bought vegetables and fruits,786.22,0
11/8/2024,Transportation,Netbanking,Paid for a cab ride to work,632.45,0
11/8/2024,Shopping,Debit Card,Shopping for accessories,632.09,0
11/9/2024,Groceries,Netbanking,Purchased daily essentials,504.67,0
11/9/2024,Entertainment,UPI,Gaming console purchase,337.12,0
11/10/2024,Groceries,Cash,Bought vegetables and fruits,908.44,0
11/10/2024,Groceries,UPI,Bought fresh fruits and snacks,344.79,0
11/11/2024,Transportation,Netbanking,Uber ride to the office,897.57,0
11/11/2024,Medical Health,Netbanking,Medical insurance payment,200.49,0
11/11/2024,Investment,Debit Card,Purchased bonds,710.21,0
11/11/2024,Medical Health,UPI,Medical insurance payment,990.85,0
11/11/2024,Entertainment,Cash,Movie tickets,915.38,0
11/12/2024,Medical Health,Netbanking,Medical insurance payment,882.45,0
11/12/2024,Food,Debit Card,Had lunch at hotel,617.42,0
11/12/2024,Food,Cash,Had lunch at hotel,867.9,0
11/12/2024,Groceries,UPI,Bought vegetables and fruits,292.19,5.03
11/12/2024,Entertainment,Credit Card,Gaming console purchase,367.49,0
11/13/2024,Medical Health,Credit Card,Health checkup cost,556.45,0
11/13/2024,Investment,Credit Card,Bought mutual fund units,417.42,0
11/13/2024,Food,UPI,Had lunch at hotel,630.52,7.03
11/13/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,265.35,0
11/13/2024,Food,Cash,Took out a meal from a restaurant,294.01,0
11/13/2024,Entertainment,UPI,Concert tickets,188.95,4.6
11/13/2024,Transportation,UPI,Uber ride to the office,466.26,0
11/13/2024,Shopping,UPI,Bought a gift for a friend's birthday,981.45,0
11/13/2024,Investment,Debit Card,Investment in gold,932.08,0
11/14/2024,Medical Health,Cash,Doctor's consultation fee,644.35,0
11/14/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,358.69,6.65
11/14/2024,Transportation,Netbanking,Paid for train ticket,510.3,0
11/14/2024,Food,Cash,Took out a meal from a restaurant,965.66,0
11/14/2024,Groceries,UPI,Bought vegetables and fruits,388.54,8.28
11/14/2024,Investment,Credit Card,Investment in gold,669.6,8.43
11/14/2024,Transportation,Netbanking,Bought a metro ticket for travel,896.61,0
11/14/2024,Shopping,UPI,Shopping for accessories,144.88,0
11/15/2024,Investment,UPI,Investment in gold,239.33,0
11/15/2024,Transportation,Debit Card,Paid for train ticket,762.81,0
11/15/2024,Entertainment,Netbanking,Gaming console purchase,106.42,0
11/15/2024,Investment,UPI,Purchased bonds,179.85,0
11/15/2024,Medical Health,Netbanking,Bought medication,353.6,0
11/15/2024,Entertainment,Netbanking,Movie tickets,521.62,0
11/15/2024,Shopping,Cash,Purchased electronics,97.46,0
11/16/2024,Transportation,Cash,Fuel refilled for the bike,913,0
11/16/2024,Transportation,UPI,Uber ride to the office,469.79,4.93
11/16/2024,Transportation,Cash,Bought a metro ticket for travel,511.08,0
11/16/2024,Entertainment,Debit Card,Movie tickets,718.38,0
11/17/2024,Entertainment,Netbanking,Concert tickets,529.81,0
11/17/2024,Transportation,Cash,Fuel refilled for the bike,228.03,0
11/17/2024,Groceries,Netbanking,Purchased daily essentials,839.71,0
11/17/2024,Food,Credit Card,Had lunch at hotel,984.68,0
11/17/2024,Investment,Credit Card,Invested in stocks,126.71,0
11/17/2024,Shopping,Credit Card,Bought household items,613.9,0
11/18/2024,Entertainment,Netbanking,Movie tickets,497.65,0
11/18/2024,Investment,Credit Card,Investment in gold,460.99,0
11/18/2024,Transportation,Netbanking,Bought a metro ticket for travel,124.34,0
11/18/2024,Shopping,Cash,Shopping for accessories,840.56,0
11/18/2024,Entertainment,Debit Card,Gaming console purchase,574.66,0
